ingredients,brazilian,british,cajun_creole,chinese,filipino,french,greek,indian,irish,italian,jamaican,japanese,korean,mexican,moroccan,russian,southern_us,spanish,thai,vietnamese,sum
lamb leg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0
lamb leg steaks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lamb loin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
lamb loin chops,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,22.0
lamb neck,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
lamb neck fillets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
lamb racks,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lamb rib chops,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,12.0
lamb rib roast,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lamb sausage,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
lamb seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
lamb shanks,0.0,1.0,0.0,1.0,0.0,4.0,6.0,7.0,1.0,11.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,48.0
lamb shoulder,0.0,1.0,0.0,1.0,0.0,7.0,14.0,20.0,10.0,2.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,84.0
lamb shoulder chops,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0
lamb steaks,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lamb stew meat,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,2.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,22.0
lamb stock,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,23.0
lamb strips,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lambrusco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lambs liver,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
langoustines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
lap cheong,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lapsang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
lapsang souchong,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lard,0.0,15.0,6.0,12.0,4.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,75.0,0.0,2.0,30.0,1.0,1.0,1.0,157.0
lardons,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0
large curd cottage cheese,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
large egg whites,3.0,10.0,8.0,34.0,1.0,136.0,13.0,2.0,16.0,138.0,1.0,9.0,4.0,31.0,1.0,4.0,58.0,8.0,5.0,3.0,485.0
large egg yolks,3.0,34.0,10.0,5.0,1.0,222.0,14.0,3.0,8.0,142.0,0.0,9.0,4.0,23.0,1.0,17.0,56.0,21.0,1.0,1.0,575.0
large eggs,18.0,110.0,83.0,145.0,17.0,415.0,72.0,26.0,77.0,625.0,14.0,75.0,35.0,189.0,22.0,85.0,746.0,116.0,64.0,14.0,2948.0
large flour tortillas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
large free range egg,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0
large garlic cloves,3.0,4.0,34.0,40.0,0.0,69.0,36.0,59.0,4.0,293.0,6.0,9.0,8.0,109.0,34.0,11.0,26.0,71.0,38.0,19.0,873.0
large marshmallows,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
large sausage casing,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
large shrimp,6.0,1.0,81.0,29.0,8.0,14.0,13.0,26.0,0.0,77.0,3.0,14.0,0.0,23.0,2.0,0.0,38.0,33.0,37.0,9.0,414.0
large snails,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
large tomato,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
lasagna noodles,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,209.0
"lasagna noodles, cooked and drained",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
lasagna sheets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
lasagne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
laurel leaves,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
lavash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
lavender,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
lavender buds,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lavender flowers,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lavender honey,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leaf lettuce,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,2.0,1.0,16.0
leaf parsley,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lean bacon,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0
lean beef,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0
lean chuck roast,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lean ground beef,0.0,15.0,9.0,11.0,3.0,2.0,13.0,0.0,0.0,135.0,8.0,0.0,9.0,158.0,3.0,6.0,9.0,1.0,5.0,1.0,388.0
lean ground meat,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
lean ground pork,0.0,1.0,1.0,20.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,43.0
lean ground turkey,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,1.0,26.0
lean minced beef,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0
lean minced lamb,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
lean steak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
leaves,0.0,1.0,1.0,6.0,16.0,1.0,0.0,17.0,0.0,3.0,5.0,2.0,7.0,3.0,2.0,0.0,5.0,0.0,6.0,18.0,93.0
lecithin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leek tops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
leeks,2.0,18.0,7.0,29.0,3.0,137.0,8.0,5.0,38.0,106.0,1.0,19.0,9.0,3.0,4.0,9.0,16.0,11.0,6.0,4.0,435.0
leftover gravy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leftover meat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leftover steak,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leg of lamb,0.0,2.0,0.0,0.0,1.0,7.0,17.0,15.0,6.0,4.0,1.0,0.0,0.0,1.0,30.0,1.0,0.0,4.0,0.0,0.0,89.0
leg of veal,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
leg quarters,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0
legumes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon,12.0,38.0,72.0,21.0,38.0,56.0,129.0,134.0,12.0,236.0,9.0,39.0,1.0,42.0,109.0,31.0,136.0,72.0,17.0,14.0,1218.0
lemon cake mix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
lemon cucumber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon curd,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
lemon dressing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
lemon extract,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,25.0
lemon grass,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,68.0,23.0,100.0
lemon juice,11.0,21.0,58.0,45.0,10.0,92.0,183.0,271.0,10.0,216.0,7.0,39.0,10.0,91.0,74.0,31.0,167.0,28.0,22.0,9.0,1395.0
lemon lime beverage,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon olive oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon peel,0.0,3.0,2.0,1.0,0.0,5.0,2.0,1.0,0.0,11.0,1.0,2.0,0.0,1.0,5.0,1.0,2.0,2.0,0.0,1.0,40.0
lemon pepper,0.0,0.0,11.0,1.0,0.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,37.0
lemon pepper seasoning,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
lemon pudding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
lemon rind,0.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,1.0,34.0,1.0,0.0,0.0,2.0,10.0,2.0,4.0,5.0,1.0,0.0,72.0
lemon slices,1.0,1.0,7.0,4.0,1.0,9.0,7.0,1.0,0.0,12.0,1.0,2.0,1.0,1.0,3.0,1.0,12.0,5.0,0.0,1.0,70.0
lemon soda,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon thyme,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
lemon twists,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon verbena,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon vodka,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lemon wedge,1.0,8.0,14.0,3.0,2.0,12.0,15.0,22.0,3.0,58.0,0.0,14.0,0.0,8.0,12.0,2.0,24.0,23.0,1.0,3.0,225.0
lemon zest,0.0,7.0,6.0,3.0,1.0,24.0,23.0,6.0,3.0,98.0,0.0,6.0,0.0,6.0,14.0,9.0,25.0,9.0,8.0,1.0,249.0
lemon-lime soda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,12.0
lemonade,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,6.0
lemonade concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
lemongrass,1.0,0.0,0.0,10.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,230.0,98.0,364.0
lentilles du puy,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
lentils,0.0,0.0,0.0,1.0,0.0,6.0,3.0,41.0,1.0,9.0,0.0,4.0,0.0,4.0,14.0,0.0,0.0,2.0,2.0,0.0,87.0
less sodium beef broth,0.0,0.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,20.0
less sodium chicken broth,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
less sodium fat free chicken broth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
less sodium mushroom flavored soy sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
less sodium reduced fat ham,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
less sodium soy sauce,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0
lesser galangal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
lettuce,1.0,0.0,5.0,15.0,0.0,2.0,5.0,3.0,0.0,6.0,3.0,4.0,10.0,98.0,2.0,1.0,2.0,0.0,8.0,18.0,183.0
lettuce leaves,0.0,2.0,7.0,22.0,3.0,19.0,15.0,4.0,1.0,8.0,2.0,5.0,18.0,16.0,1.0,1.0,14.0,3.0,14.0,34.0,189.0
levain bread,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
licor 43,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
licorice root,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
light agave nectar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
light alfredo sauce,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
light beer,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0
light brown muscavado sugar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
light brown sugar,2.0,25.0,12.0,32.0,4.0,25.0,2.0,16.0,12.0,15.0,10.0,11.0,16.0,22.0,3.0,0.0,139.0,2.0,53.0,21.0,422.0
light butter,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,17.0
light chicken stock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
light coconut milk,9.0,1.0,0.0,1.0,1.0,0.0,0.0,43.0,0.0,1.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,88.0,3.0,156.0
light corn syrup,4.0,5.0,5.0,3.0,0.0,27.0,0.0,1.0,0.0,8.0,0.0,1.0,4.0,3.0,0.0,1.0,91.0,4.0,2.0,0.0,159.0
light cream,0.0,2.0,2.0,0.0,0.0,10.0,0.0,9.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,46.0
light cream cheese,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,30.0
light cream or half and half,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
light kidney beans,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
light lager,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
light margarine,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
light mayonnaise,0.0,0.0,10.0,0.0,0.0,6.0,4.0,2.0,1.0,7.0,1.0,2.0,0.0,11.0,0.0,2.0,10.0,0.0,3.0,2.0,61.0
light molasses,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,20.0
light pancake syrup,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,10.0
light red kidney beans,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
light rum,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,14.0
light sour cream,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,39.0,0.0,1.0,4.0,0.0,0.0,0.0,55.0
light soy sauce,0.0,0.0,0.0,254.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,28.0,13.0,1.0,0.0,0.0,2.0,0.0,30.0,11.0,347.0
light tuna,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
light tuna packed in olive oil,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
light whipping cream,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
lillet,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
lily buds,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
lily flowers,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
lima beans,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,2.0,0.0,15.0,2.0,0.0,0.0,32.0
lime,89.0,2.0,6.0,30.0,15.0,5.0,1.0,80.0,2.0,5.0,49.0,12.0,3.0,732.0,3.0,0.0,24.0,15.0,269.0,97.0,1439.0
lime juice,25.0,1.0,4.0,15.0,8.0,3.0,2.0,59.0,0.0,6.0,48.0,12.0,4.0,538.0,0.0,0.0,16.0,5.0,220.0,106.0,1072.0
lime leaves,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,1.0,46.0
lime peel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0
lime rind,0.0,0.0,1.0,0.0,2.0,9.0,0.0,5.0,0.0,3.0,6.0,0.0,0.0,14.0,1.0,0.0,12.0,3.0,22.0,0.0,78.0
lime slices,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,24.0,0.0,0.0,5.0,4.0,2.0,1.0,51.0
lime wedges,14.0,0.0,2.0,7.0,2.0,0.0,0.0,27.0,1.0,5.0,5.0,6.0,0.0,248.0,3.0,0.0,3.0,6.0,113.0,40.0,482.0
lime zest,1.0,0.0,0.0,1.0,0.0,2.0,1.0,7.0,0.0,2.0,6.0,4.0,0.0,45.0,1.0,0.0,25.0,2.0,37.0,3.0,137.0
limeade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
limeade concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
limoncello,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
lingcod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
